Id,SalePrice
1461,123461.765625
1462,163511.5625
1463,175580.984375
1464,187402.140625
1465,186243.0
1466,170423.71875
1467,170171.34375
1468,164527.609375
1469,187928.546875
1470,123062.3828125
1471,199008.15625
1472,95025.5
1473,92654.1875
1474,154015.078125
1475,124849.953125
1476,410020.5
1477,250688.453125
1478,297898.1875
1479,290593.59375
1480,501143.875
1481,317956.15625
1482,203095.015625
1483,170031.84375
1484,165611.703125
1485,178273.625
1486,186506.25
1487,350210.71875
1488,227597.671875
1489,203143.8125
1490,233181.046875
1491,189358.40625
1492,89372.2265625
1493,182380.859375
1494,295521.21875
1495,284529.09375
1496,242286.25
1497,182521.40625
1498,164040.640625
1499,163256.828125
1500,151885.296875
1501,173075.046875
1502,155539.671875
1503,311806.28125
1504,239307.296875
1505,223436.265625
1506,181931.0
1507,244348.890625
1508,189034.75
1509,158656.84375
1510,144300.3125
1511,140537.765625
1512,176781.390625
1513,143850.171875
1514,156559.34375
1515,201211.40625
1516,157906.484375
1517,164058.15625
1518,137758.953125
1519,228356.234375
1520,131462.40625
1521,130580.109375
1522,166239.59375
1523,105148.8671875
1524,118218.953125
1525,125667.2734375
1526,119459.734375
1527,105062.890625
1528,130690.015625
1529,147097.046875
1530,169550.765625
1531,99911.3984375
1532,97712.0546875
1533,143781.203125
1534,121998.3828125
1535,147764.4375
1536,109223.5
1537,75003.4609375
1538,167621.15625
1539,208750.6875
1540,90518.15625
1541,138873.96875
1542,135223.078125
1543,200334.28125
1544,72408.5234375
1545,111124.2265625
1546,132351.28125
1547,132233.140625
1548,136280.640625
1549,116252.6171875
1550,143090.0625
1551,114212.9453125
1552,137855.9375
1553,155023.921875
1554,113373.140625
1555,162464.625
1556,77022.8046875
1557,117066.796875
1558,98462.7109375
1559,61381.32421875
1560,132600.390625
1561,134629.25
1562,127352.09375
1563,118937.4375
1564,152500.828125
1565,148593.484375
1566,223087.8125
1567,67268.4765625
1568,216710.375
1569,131993.671875
1570,134055.8125
1571,121082.546875
1572,146783.15625
1573,251396.625
1574,119071.140625
1575,223761.921875
1576,231729.640625
1577,196919.96875
1578,154615.984375
1579,147753.1875
1580,187698.359375
1581,145522.6875
1582,126131.6796875
1583,335928.90625
1584,236827.640625
1585,141207.21875
1586,70428.0546875
1587,91872.921875
1588,149439.84375
1589,95185.7734375
1590,134300.90625
1591,92722.953125
1592,112268.078125
1593,129522.609375
1594,141463.96875
1595,108535.578125
1596,225594.65625
1597,192757.40625
1598,207927.109375
1599,185207.171875
1600,183384.390625
1601,74504.390625
1602,114887.03125
1603,79245.9765625
1604,275000.0
1605,247519.921875
1606,163422.625
1607,183937.578125
1608,219324.4375
1609,196498.078125
1610,144955.21875
1611,139428.28125
1612,161669.53125
1613,160395.96875
1614,126736.0234375
1615,87132.2265625
1616,65136.37890625
1617,93425.59375
1618,122622.0390625
1619,139139.546875
1620,168915.03125
1621,133990.53125
1622,130197.34375
1623,282426.75
1624,215913.5625
1625,130884.21875
1626,161081.203125
1627,176460.953125
1628,269914.125
1629,176098.625
1630,371826.71875
1631,209800.1875
1632,245614.3125
1633,171179.21875
1634,187597.6875
1635,180335.125
1636,155129.453125
1637,191444.234375
1638,201050.859375
1639,175412.015625
1640,249547.9375
1641,169466.625
1642,225129.96875
1643,226811.28125
1644,227520.234375
1645,183503.859375
1646,157599.984375
1647,163481.140625
1648,130490.4609375
1649,134051.375
1650,114222.1015625
1651,120286.1171875
1652,96939.265625
1653,96634.4296875
1654,143804.046875
1655,143823.015625
1656,145133.515625
1657,145529.375
1658,151925.0
1659,128987.3125
1660,157075.8125
1661,478531.46875
1662,393685.625
1663,393577.53125
1664,384367.03125
1665,314223.34375
1666,327873.34375
1667,399745.875
1668,329629.53125
1669,303035.65625
1670,353109.65625
1671,256098.046875
1672,484618.53125
1673,298233.875
1674,239695.1875
1675,183253.609375
1676,187297.609375
1677,208246.53125
1678,496030.71875
1679,394164.78125
